Index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
943,0.432,0.875,11,-4.681,0,0.281,0.349,0,0.318,0.648,162.697,audio_features,4YMBzukFYNMe1KI4AOhuQW,spotify:track:4YMBzukFYNMe1KI4AOhuQW,https://api.spotify.com/v1/tracks/4YMBzukFYNMe1KI4AOhuQW,https://api.spotify.com/v1/audio-analysis/4YMBzukFYNMe1KI4AOhuQW,181428,4
944,0.609,0.801,11,-6.033,0,0.169,0.513,0,0.51,0.31,86.006,audio_features,0g24bBP2htW3TWumtSMRNO,spotify:track:0g24bBP2htW3TWumtSMRNO,https://api.spotify.com/v1/tracks/0g24bBP2htW3TWumtSMRNO,https://api.spotify.com/v1/audio-analysis/0g24bBP2htW3TWumtSMRNO,178253,4
945,0.436,0.509,3,-7.668,0,0.253,0.755,0,0.157,0.408,75.16,audio_features,3ZoM03sEG6GR213z2cqYzO,spotify:track:3ZoM03sEG6GR213z2cqYzO,https://api.spotify.com/v1/tracks/3ZoM03sEG6GR213z2cqYzO,https://api.spotify.com/v1/audio-analysis/3ZoM03sEG6GR213z2cqYzO,171080,4
946,0.721,0.655,2,-6.412,0,0.231,0.554,0,0.106,0.404,90.195,audio_features,4shPBGnWjoKx17CrTrixnN,spotify:track:4shPBGnWjoKx17CrTrixnN,https://api.spotify.com/v1/tracks/4shPBGnWjoKx17CrTrixnN,https://api.spotify.com/v1/audio-analysis/4shPBGnWjoKx17CrTrixnN,202855,4
947,0.733,0.646,7,-10.375,1,0.544,0.474,0,0.112,0.697,139.995,audio_features,4454x7MRQQ2vUJ9UUAfem5,spotify:track:4454x7MRQQ2vUJ9UUAfem5,https://api.spotify.com/v1/tracks/4454x7MRQQ2vUJ9UUAfem5,https://api.spotify.com/v1/audio-analysis/4454x7MRQQ2vUJ9UUAfem5,114887,4
948,0.545,0.82,8,-4.489,1,0.275,0.0951,0,0.29,0.357,141.908,audio_features,25GyyK9CyZRiDCsPY51fIT,spotify:track:25GyyK9CyZRiDCsPY51fIT,https://api.spotify.com/v1/tracks/25GyyK9CyZRiDCsPY51fIT,https://api.spotify.com/v1/audio-analysis/25GyyK9CyZRiDCsPY51fIT,150476,4
949,0.695,0.552,1,-9.271,0,0.434,0.183,0,0.154,0.665,142.818,audio_features,0wCWfjqo0FV1CDseDGD0cV,spotify:track:0wCWfjqo0FV1CDseDGD0cV,https://api.spotify.com/v1/tracks/0wCWfjqo0FV1CDseDGD0cV,https://api.spotify.com/v1/audio-analysis/0wCWfjqo0FV1CDseDGD0cV,205054,4
950,0.661,0.736,9,-6.876,1,0.287,0.065,0,0.124,0.652,91.917,audio_features,5hmv0zcBcIX8OIVG98imHa,spotify:track:5hmv0zcBcIX8OIVG98imHa,https://api.spotify.com/v1/tracks/5hmv0zcBcIX8OIVG98imHa,https://api.spotify.com/v1/audio-analysis/5hmv0zcBcIX8OIVG98imHa,224348,4
951,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71E-06,0.111,0.385,109.975,audio_features,08F16baYbciTva9P4BvpiI,spotify:track:08F16baYbciTva9P4BvpiI,https://api.spotify.com/v1/tracks/08F16baYbciTva9P4BvpiI,https://api.spotify.com/v1/audio-analysis/08F16baYbciTva9P4BvpiI,240000,4
952,0.576,0.702,8,-5.968,1,0.0534,0.24,1.82E-06,0.114,0.458,146.122,audio_features,0EPLdgfGTsdcf7ygd8ChoZ,spotify:track:0EPLdgfGTsdcf7ygd8ChoZ,https://api.spotify.com/v1/tracks/0EPLdgfGTsdcf7ygd8ChoZ,https://api.spotify.com/v1/audio-analysis/0EPLdgfGTsdcf7ygd8ChoZ,197853,4
953,0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,audio_features,6b37xrsNCWYIUphFBazqD6,spotify:track:6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/tracks/6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/audio-analysis/6b37xrsNCWYIUphFBazqD6,239987,4
954,0.307,0.884,9,-3.825,1,0.0813,0.0678,0.00103,0.0849,0.314,159.579,audio_features,4cHKd6qPMR1TMx55KHlida,spotify:track:4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/tracks/4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/audio-analysis/4cHKd6qPMR1TMx55KHlida,195121,4
955,0.655,0.717,1,-5.707,1,0.205,0.0128,0,0.857,0.417,85.922,audio_features,5yGoPqiprp4opeGcr5OR8z,spotify:track:5yGoPqiprp4opeGcr5OR8z,https://api.spotify.com/v1/tracks/5yGoPqiprp4opeGcr5OR8z,https://api.spotify.com/v1/audio-analysis/5yGoPqiprp4opeGcr5OR8z,252053,4
956,0.819,0.764,10,-3.311,0,0.1,0.0317,2.73E-05,0.0579,0.885,114.033,audio_features,3yWHQ4n4ARLDfYTuT2NhnN,spotify:track:3yWHQ4n4ARLDfYTuT2NhnN,https://api.spotify.com/v1/tracks/3yWHQ4n4ARLDfYTuT2NhnN,https://api.spotify.com/v1/audio-analysis/3yWHQ4n4ARLDfYTuT2NhnN,149605,4
957,0.594,0.716,10,-5.951,0,0.353,0.0858,4.35E-05,0.123,0.465,82.626,audio_features,74U7t5QpYTYeXkDnqR7UUP,spotify:track:74U7t5QpYTYeXkDnqR7UUP,https://api.spotify.com/v1/tracks/74U7t5QpYTYeXkDnqR7UUP,https://api.spotify.com/v1/audio-analysis/74U7t5QpYTYeXkDnqR7UUP,175473,4
958,0.876,0.573,0,-3.764,1,0.431,0.294,0,0.121,0.756,92.236,audio_features,4FI0rdztOAYJZMupujL5Gp,spotify:track:4FI0rdztOAYJZMupujL5Gp,https://api.spotify.com/v1/tracks/4FI0rdztOAYJZMupujL5Gp,https://api.spotify.com/v1/audio-analysis/4FI0rdztOAYJZMupujL5Gp,205453,4
959,0.307,0.433,1,-10.057,1,0.029,0.388,9.08E-05,0.332,0.224,160.9,audio_features,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,266960,4
960,0.475,0.618,0,-7.928,1,0.209,0.673,0,0.0826,0.285,71.551,audio_features,5qf1k7zubHxjR3uinHmIKg,spotify:track:5qf1k7zubHxjR3uinHmIKg,https://api.spotify.com/v1/tracks/5qf1k7zubHxjR3uinHmIKg,https://api.spotify.com/v1/audio-analysis/5qf1k7zubHxjR3uinHmIKg,148205,4
961,0.918,0.399,1,-8.795,1,0.37,0.19,0,0.0751,0.483,109.031,audio_features,7xISE22N518t5HLsibFvEC,spotify:track:7xISE22N518t5HLsibFvEC,https://api.spotify.com/v1/tracks/7xISE22N518t5HLsibFvEC,https://api.spotify.com/v1/audio-analysis/7xISE22N518t5HLsibFvEC,203453,4
962,0.792,0.754,10,-7.347,1,0.108,0.385,0.000863,0.165,0.251,120,audio_features,26zo23frbrONsEJs6m2drZ,spotify:track:26zo23frbrONsEJs6m2drZ,https://api.spotify.com/v1/tracks/26zo23frbrONsEJs6m2drZ,https://api.spotify.com/v1/audio-analysis/26zo23frbrONsEJs6m2drZ,192000,4
963,0.456,0.81,9,-4.622,1,0.326,0.334,0,0.368,0.384,164.66,audio_features,6GdWXzWiYiyvE45Iddoygg,spotify:track:6GdWXzWiYiyvE45Iddoygg,https://api.spotify.com/v1/tracks/6GdWXzWiYiyvE45Iddoygg,https://api.spotify.com/v1/audio-analysis/6GdWXzWiYiyvE45Iddoygg,180560,4
964,0.732,0.786,10,-3.778,0,0.334,0.206,0,0.172,0.891,95.895,audio_features,3EPFrpxKlFyX8O8e130cFC,spotify:track:3EPFrpxKlFyX8O8e130cFC,https://api.spotify.com/v1/tracks/3EPFrpxKlFyX8O8e130cFC,https://api.spotify.com/v1/audio-analysis/3EPFrpxKlFyX8O8e130cFC,226452,4
965,0.759,0.682,6,-8.634,1,0.178,0.287,0.0103,0.216,0.753,94.024,audio_features,3onqRjPDjMpOaE9le8pMfN,spotify:track:3onqRjPDjMpOaE9le8pMfN,https://api.spotify.com/v1/tracks/3onqRjPDjMpOaE9le8pMfN,https://api.spotify.com/v1/audio-analysis/3onqRjPDjMpOaE9le8pMfN,224000,4
966,0.796,0.478,10,-10.836,0,0.536,0.0582,0,0.108,0.464,89.963,audio_features,2wsuLKApNAWiFuCFJdRjlW,spotify:track:2wsuLKApNAWiFuCFJdRjlW,https://api.spotify.com/v1/tracks/2wsuLKApNAWiFuCFJdRjlW,https://api.spotify.com/v1/audio-analysis/2wsuLKApNAWiFuCFJdRjlW,175019,4
967,0.57,0.606,2,-6.731,1,0.193,0.408,7.13E-06,0.253,0.536,93.089,audio_features,0A85tPJ5uRYudixySOsfIV,spotify:track:0A85tPJ5uRYudixySOsfIV,https://api.spotify.com/v1/tracks/0A85tPJ5uRYudixySOsfIV,https://api.spotify.com/v1/audio-analysis/0A85tPJ5uRYudixySOsfIV,198187,4
968,0.55,0.639,11,-6.387,0,0.216,0.314,0,0.298,0.169,130.845,audio_features,5uMhO2tMkDsReokIzL1V3G,spotify:track:5uMhO2tMkDsReokIzL1V3G,https://api.spotify.com/v1/tracks/5uMhO2tMkDsReokIzL1V3G,https://api.spotify.com/v1/audio-analysis/5uMhO2tMkDsReokIzL1V3G,177522,4
969,0.726,0.828,7,-5.191,0,0.071,0.105,0,0.0873,0.307,125.002,audio_features,2VyZWWKamfq7kVnh5gMgPd,spotify:track:2VyZWWKamfq7kVnh5gMgPd,https://api.spotify.com/v1/tracks/2VyZWWKamfq7kVnh5gMgPd,https://api.spotify.com/v1/audio-analysis/2VyZWWKamfq7kVnh5gMgPd,218368,4
970,0.733,0.595,9,-7.17,1,0.04,0.408,0,0.269,0.309,120.005,audio_features,1U4dpTSsugnH510JzzCykV,spotify:track:1U4dpTSsugnH510JzzCykV,https://api.spotify.com/v1/tracks/1U4dpTSsugnH510JzzCykV,https://api.spotify.com/v1/audio-analysis/1U4dpTSsugnH510JzzCykV,195560,4
971,0.725,0.713,9,-5.958,0,0.0484,0.224,2.13E-05,0.104,0.392,123.003,audio_features,3HYK8FMGNQu1Whl8DdtsRC,spotify:track:3HYK8FMGNQu1Whl8DdtsRC,https://api.spotify.com/v1/tracks/3HYK8FMGNQu1Whl8DdtsRC,https://api.spotify.com/v1/audio-analysis/3HYK8FMGNQu1Whl8DdtsRC,192688,4
972,0.546,0.796,1,-5.751,1,0.357,0.423,0,0.114,0.528,159.392,audio_features,09FMFnWC5RYkvvvsjOus9B,spotify:track:09FMFnWC5RYkvvvsjOus9B,https://api.spotify.com/v1/tracks/09FMFnWC5RYkvvvsjOus9B,https://api.spotify.com/v1/audio-analysis/09FMFnWC5RYkvvvsjOus9B,221884,4
973,0.727,0.698,8,-9.676,1,0.365,0.57,0,0.11,0.356,92.915,audio_features,7fI5RJec8R3jJ95pljZnkN,spotify:track:7fI5RJec8R3jJ95pljZnkN,https://api.spotify.com/v1/tracks/7fI5RJec8R3jJ95pljZnkN,https://api.spotify.com/v1/audio-analysis/7fI5RJec8R3jJ95pljZnkN,234446,4
974,0.614,0.464,9,-8.473,1,0.0803,0.485,0,0.0812,0.293,152.092,audio_features,5xJNgaimelFOPWnK9U4IUO,spotify:track:5xJNgaimelFOPWnK9U4IUO,https://api.spotify.com/v1/tracks/5xJNgaimelFOPWnK9U4IUO,https://api.spotify.com/v1/audio-analysis/5xJNgaimelFOPWnK9U4IUO,195799,4
975,0.492,0.518,4,-10.649,0,0.296,0.654,2.60E-05,0.133,0.199,93.944,audio_features,0FvYrmmPglHGBKJ3AtZovH,spotify:track:0FvYrmmPglHGBKJ3AtZovH,https://api.spotify.com/v1/tracks/0FvYrmmPglHGBKJ3AtZovH,https://api.spotify.com/v1/audio-analysis/0FvYrmmPglHGBKJ3AtZovH,272004,4
976,0.601,0.418,2,-10.618,0,0.0648,0.777,0,0.158,0.824,61.538,audio_features,3ymdTvZNm7k06exoRNXkXb,spotify:track:3ymdTvZNm7k06exoRNXkXb,https://api.spotify.com/v1/tracks/3ymdTvZNm7k06exoRNXkXb,https://api.spotify.com/v1/audio-analysis/3ymdTvZNm7k06exoRNXkXb,55049,4
977,0.602,0.844,2,-3.903,1,0.142,0.0534,0,0.0662,0.499,93.952,audio_features,6LC1d03JaBFQeRmwvcKi9s,spotify:track:6LC1d03JaBFQeRmwvcKi9s,https://api.spotify.com/v1/tracks/6LC1d03JaBFQeRmwvcKi9s,https://api.spotify.com/v1/audio-analysis/6LC1d03JaBFQeRmwvcKi9s,201000,4
978,0.736,0.736,0,-7.597,0,0.0641,0.136,0.000345,0.0753,0.333,120.02,audio_features,1oMZnVIuo6GmUNnemu8sLu,spotify:track:1oMZnVIuo6GmUNnemu8sLu,https://api.spotify.com/v1/tracks/1oMZnVIuo6GmUNnemu8sLu,https://api.spotify.com/v1/audio-analysis/1oMZnVIuo6GmUNnemu8sLu,175627,4
979,0.733,0.796,1,-10.831,1,0.139,0.198,0.00443,0.168,0.551,155.666,audio_features,0kaXOdF2LCPVpZ8O3Wbcoq,spotify:track:0kaXOdF2LCPVpZ8O3Wbcoq,https://api.spotify.com/v1/tracks/0kaXOdF2LCPVpZ8O3Wbcoq,https://api.spotify.com/v1/audio-analysis/0kaXOdF2LCPVpZ8O3Wbcoq,27532,4
980,0.657,0.848,11,-4.173,0,0.451,0.14,0,0.13,0.408,79.855,audio_features,3tUvHEfPskrfh4tSoZpxD2,spotify:track:3tUvHEfPskrfh4tSoZpxD2,https://api.spotify.com/v1/tracks/3tUvHEfPskrfh4tSoZpxD2,https://api.spotify.com/v1/audio-analysis/3tUvHEfPskrfh4tSoZpxD2,205520,4
981,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,audio_features,2Y0iGXY6m6immVb2ktbseM,spotify:track:2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,299960,4
982,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,audio_features,6CTG85NJI1Wm60pxTSRNwL,spotify:track:6CTG85NJI1Wm60pxTSRNwL,https://api.spotify.com/v1/tracks/6CTG85NJI1Wm60pxTSRNwL,https://api.spotify.com/v1/audio-analysis/6CTG85NJI1Wm60pxTSRNwL,234487,4
983,0.838,0.542,8,-8.214,0,0.101,0.0419,1.43E-06,0.0956,0.373,100.025,audio_features,6A2S1AAwT6FKNBW5cfCTse,spotify:track:6A2S1AAwT6FKNBW5cfCTse,https://api.spotify.com/v1/tracks/6A2S1AAwT6FKNBW5cfCTse,https://api.spotify.com/v1/audio-analysis/6A2S1AAwT6FKNBW5cfCTse,157396,4
984,0.837,0.732,2,-7.875,1,0.264,0.229,0,0.288,0.71,142.001,audio_features,06OBAy97uVyHCZvonvgfE2,spotify:track:06OBAy97uVyHCZvonvgfE2,https://api.spotify.com/v1/tracks/06OBAy97uVyHCZvonvgfE2,https://api.spotify.com/v1/audio-analysis/06OBAy97uVyHCZvonvgfE2,182473,4
985,0.813,0.484,8,-8.592,1,0.137,0.163,3.99E-05,0.107,0.187,104.983,audio_features,0UKgEDJm4M54t50cbGGiUC,spotify:track:0UKgEDJm4M54t50cbGGiUC,https://api.spotify.com/v1/tracks/0UKgEDJm4M54t50cbGGiUC,https://api.spotify.com/v1/audio-analysis/0UKgEDJm4M54t50cbGGiUC,178625,4
986,0.849,0.592,7,-7.085,0,0.11,0.198,0.00375,0.111,0.407,83.995,audio_features,4bTMumc74NDYaiA6xx6sVv,spotify:track:4bTMumc74NDYaiA6xx6sVv,https://api.spotify.com/v1/tracks/4bTMumc74NDYaiA6xx6sVv,https://api.spotify.com/v1/audio-analysis/4bTMumc74NDYaiA6xx6sVv,165953,4
987,0.586,0.634,7,-6.637,0,0.226,0.71,0,0.0846,0.0385,75.993,audio_features,4mqTlaSLpysTvQHcQzHh9Y,spotify:track:4mqTlaSLpysTvQHcQzHh9Y,https://api.spotify.com/v1/tracks/4mqTlaSLpysTvQHcQzHh9Y,https://api.spotify.com/v1/audio-analysis/4mqTlaSLpysTvQHcQzHh9Y,131200,4
988,0.871,0.749,8,-5.611,1,0.32,0.407,5.45E-06,0.128,0.756,139.97,audio_features,4lQ87x6SYGR9E8v28xqhh2,spotify:track:4lQ87x6SYGR9E8v28xqhh2,https://api.spotify.com/v1/tracks/4lQ87x6SYGR9E8v28xqhh2,https://api.spotify.com/v1/audio-analysis/4lQ87x6SYGR9E8v28xqhh2,180581,4
989,0.84,0.7,10,-5.838,0,0.264,0.411,0,0.0971,0.885,143.018,audio_features,5gSZoRy42TxBxyAdHs9wXO,spotify:track:5gSZoRy42TxBxyAdHs9wXO,https://api.spotify.com/v1/tracks/5gSZoRy42TxBxyAdHs9wXO,https://api.spotify.com/v1/audio-analysis/5gSZoRy42TxBxyAdHs9wXO,151394,4
990,0.74,0.679,11,-5.397,0,0.162,0.708,0,0.111,0.783,141.893,audio_features,6vWPTYCSzyIVqgGMIui6bs,spotify:track:6vWPTYCSzyIVqgGMIui6bs,https://api.spotify.com/v1/tracks/6vWPTYCSzyIVqgGMIui6bs,https://api.spotify.com/v1/audio-analysis/6vWPTYCSzyIVqgGMIui6bs,150000,4
991,0.848,0.619,1,-7.376,0,0.299,0.311,0,0.111,0.549,145.213,audio_features,1s2NSYZLIkUPhca8P5u1Vm,spotify:track:1s2NSYZLIkUPhca8P5u1Vm,https://api.spotify.com/v1/tracks/1s2NSYZLIkUPhca8P5u1Vm,https://api.spotify.com/v1/audio-analysis/1s2NSYZLIkUPhca8P5u1Vm,188738,4
992,0.831,0.556,4,-8.726,0,0.176,0.504,0,0.124,0.619,150.104,audio_features,1OzDJGnsGYbUC3S2Pe2gD3,spotify:track:1OzDJGnsGYbUC3S2Pe2gD3,https://api.spotify.com/v1/tracks/1OzDJGnsGYbUC3S2Pe2gD3,https://api.spotify.com/v1/audio-analysis/1OzDJGnsGYbUC3S2Pe2gD3,154400,4
993,0.777,0.583,11,-6.873,0,0.328,0.56,0,0.302,0.703,145.06,audio_features,73cdfszRjtaoikw4BUUVwN,spotify:track:73cdfszRjtaoikw4BUUVwN,https://api.spotify.com/v1/tracks/73cdfszRjtaoikw4BUUVwN,https://api.spotify.com/v1/audio-analysis/73cdfszRjtaoikw4BUUVwN,161155,4
994,0.49,0.81,9,-6.039,0,0.319,0.184,0,0.138,0.328,116.493,audio_features,0mdzZZUu4KcR5uSm5z3jGS,spotify:track:0mdzZZUu4KcR5uSm5z3jGS,https://api.spotify.com/v1/tracks/0mdzZZUu4KcR5uSm5z3jGS,https://api.spotify.com/v1/audio-analysis/0mdzZZUu4KcR5uSm5z3jGS,158242,5
995,0.709,0.605,11,-5.869,0,0.169,0.491,0,0.104,0.692,94.945,audio_features,3p01MuAooksRWmidVE9uw2,spotify:track:3p01MuAooksRWmidVE9uw2,https://api.spotify.com/v1/tracks/3p01MuAooksRWmidVE9uw2,https://api.spotify.com/v1/audio-analysis/3p01MuAooksRWmidVE9uw2,144000,4
996,0.646,0.752,8,-5.602,0,0.132,0.525,6.14E-05,0.119,0.383,101.947,audio_features,5tLAqhNvczUx9ufC9LgzmX,spotify:track:5tLAqhNvczUx9ufC9LgzmX,https://api.spotify.com/v1/tracks/5tLAqhNvczUx9ufC9LgzmX,https://api.spotify.com/v1/audio-analysis/5tLAqhNvczUx9ufC9LgzmX,169412,4
997,0.621,0.805,4,-4.117,0,0.256,0.042,0,0.0675,0.463,154.941,audio_features,5AqdzKwYOYKegy2KofNzuG,spotify:track:5AqdzKwYOYKegy2KofNzuG,https://api.spotify.com/v1/tracks/5AqdzKwYOYKegy2KofNzuG,https://api.spotify.com/v1/audio-analysis/5AqdzKwYOYKegy2KofNzuG,148645,4
998,0.706,0.688,1,-6.357,1,0.269,0.151,0,0.466,0.313,125.966,audio_features,2RPbEp0DyBVlkRvvYKopO7,spotify:track:2RPbEp0DyBVlkRvvYKopO7,https://api.spotify.com/v1/tracks/2RPbEp0DyBVlkRvvYKopO7,https://api.spotify.com/v1/audio-analysis/2RPbEp0DyBVlkRvvYKopO7,330783,4
999,0.664,0.834,2,-3.461,1,0.838,0.236,0,0.744,0.385,140.116,audio_features,4J56uEZtgVjuTi27Rvclag,spotify:track:4J56uEZtgVjuTi27Rvclag,https://api.spotify.com/v1/tracks/4J56uEZtgVjuTi27Rvclag,https://api.spotify.com/v1/audio-analysis/4J56uEZtgVjuTi27Rvclag,268372,4
1000,0.552,0.731,7,-6.873,1,0.615,0.0536,0,0.258,0.632,174.516,audio_features,0y9uTzK9cNKSAEHnpeRG8C,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,248613,4
1001,0.695,0.827,6,-5.742,0,0.282,0.179,0,0.283,0.538,81.024,audio_features,4fVqQKbROkz8Z9FFJS7vls,spotify:track:4fVqQKbROkz8Z9FFJS7vls,https://api.spotify.com/v1/tracks/4fVqQKbROkz8Z9FFJS7vls,https://api.spotify.com/v1/audio-analysis/4fVqQKbROkz8Z9FFJS7vls,279855,4
1002,0.779,0.572,6,-9.985,0,0.378,0.157,0,0.246,0.647,135.956,audio_features,2P3SLxeQHPqh8qKB6gtJY2,spotify:track:2P3SLxeQHPqh8qKB6gtJY2,https://api.spotify.com/v1/tracks/2P3SLxeQHPqh8qKB6gtJY2,https://api.spotify.com/v1/audio-analysis/2P3SLxeQHPqh8qKB6gtJY2,300160,4
1003,0.462,0.848,7,-4.386,1,0.243,0.0976,0,0.124,0.378,139.832,audio_features,3Z6RaTSHc5PrpQL3DcvGW4,spotify:track:3Z6RaTSHc5PrpQL3DcvGW4,https://api.spotify.com/v1/tracks/3Z6RaTSHc5PrpQL3DcvGW4,https://api.spotify.com/v1/audio-analysis/3Z6RaTSHc5PrpQL3DcvGW4,180067,4
1004,0.659,0.631,11,-2.8,1,0.117,0.0829,0,0.248,0.651,149.029,audio_features,2mUyRUNLHEPFflumWGuHyA,spotify:track:2mUyRUNLHEPFflumWGuHyA,https://api.spotify.com/v1/tracks/2mUyRUNLHEPFflumWGuHyA,https://api.spotify.com/v1/audio-analysis/2mUyRUNLHEPFflumWGuHyA,160440,4
1005,0.459,0.615,3,-8.67,1,0.33,0.714,0,0.089,0.28,86.648,audio_features,1StRJBkcyMbf07b5TQRwYM,spotify:track:1StRJBkcyMbf07b5TQRwYM,https://api.spotify.com/v1/tracks/1StRJBkcyMbf07b5TQRwYM,https://api.spotify.com/v1/audio-analysis/1StRJBkcyMbf07b5TQRwYM,283240,5
1006,0.673,0.549,5,-5.591,1,0.0487,0.00614,0.000144,0.227,0.114,129.906,audio_features,7zBgjx7pdhCR8v4v7oWT1I,spotify:track:7zBgjx7pdhCR8v4v7oWT1I,https://api.spotify.com/v1/tracks/7zBgjx7pdhCR8v4v7oWT1I,https://api.spotify.com/v1/audio-analysis/7zBgjx7pdhCR8v4v7oWT1I,123427,4
1007,0.533,0.501,8,-9.299,1,0.0436,0.143,0.000578,0.172,0.3,120.159,audio_features,0qkA0NU7cDKWkFXNGRcNaB,spotify:track:0qkA0NU7cDKWkFXNGRcNaB,https://api.spotify.com/v1/tracks/0qkA0NU7cDKWkFXNGRcNaB,https://api.spotify.com/v1/audio-analysis/0qkA0NU7cDKWkFXNGRcNaB,200160,4
1008,0.869,0.805,1,-4.054,0,0.257,0.014,0,0.0632,0.59,142.029,audio_features,3DtOW3gzNTy5SgLWhwOdFW,spotify:track:3DtOW3gzNTy5SgLWhwOdFW,https://api.spotify.com/v1/tracks/3DtOW3gzNTy5SgLWhwOdFW,https://api.spotify.com/v1/audio-analysis/3DtOW3gzNTy5SgLWhwOdFW,244160,4
1009,0.62,0.904,7,-4.126,1,0.319,0.0715,0,0.262,0.551,133.778,audio_features,5iozkhSH9ZyOupcJvXfSL0,spotify:track:5iozkhSH9ZyOupcJvXfSL0,https://api.spotify.com/v1/tracks/5iozkhSH9ZyOupcJvXfSL0,https://api.spotify.com/v1/audio-analysis/5iozkhSH9ZyOupcJvXfSL0,162960,4
1010,0.708,0.781,11,-8.267,0,0.0638,0.163,0.885,0.392,0.345,74.997,audio_features,4yyX0nJqMpqaubcGdGsxx9,spotify:track:4yyX0nJqMpqaubcGdGsxx9,https://api.spotify.com/v1/tracks/4yyX0nJqMpqaubcGdGsxx9,https://api.spotify.com/v1/audio-analysis/4yyX0nJqMpqaubcGdGsxx9,166579,4
1011,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,audio_features,3CLSHJv5aUROAN2vfOyCOh,spotify:track:3CLSHJv5aUROAN2vfOyCOh,https://api.spotify.com/v1/tracks/3CLSHJv5aUROAN2vfOyCOh,https://api.spotify.com/v1/audio-analysis/3CLSHJv5aUROAN2vfOyCOh,132346,4
1012,0.791,0.961,6,-2.46,0,0.0633,0.0111,0.086,0.762,0.215,124.991,audio_features,1F03pXMv3mBnrYukQKHcoI,spotify:track:1F03pXMv3mBnrYukQKHcoI,https://api.spotify.com/v1/tracks/1F03pXMv3mBnrYukQKHcoI,https://api.spotify.com/v1/audio-analysis/1F03pXMv3mBnrYukQKHcoI,223100,4
1013,0.885,0.414,0,-10.539,1,0.168,0.341,0.000289,0.0891,0.683,92.727,audio_features,1B53Y95tPd4ah4FExO0egE,spotify:track:1B53Y95tPd4ah4FExO0egE,https://api.spotify.com/v1/tracks/1B53Y95tPd4ah4FExO0egE,https://api.spotify.com/v1/audio-analysis/1B53Y95tPd4ah4FExO0egE,357200,4
1014,0.759,0.782,11,-6.975,0,0.0741,0.000589,0,0.35,0.507,131.04,audio_features,5jHilrZDaP1vJMZfdN1He3,spotify:track:5jHilrZDaP1vJMZfdN1He3,https://api.spotify.com/v1/tracks/5jHilrZDaP1vJMZfdN1He3,https://api.spotify.com/v1/audio-analysis/5jHilrZDaP1vJMZfdN1He3,352853,4
1015,0.729,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,81.029,audio_features,4pdLZsxq0y5oJDb6Cxlokw,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/tracks/4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/audio-analysis/4pdLZsxq0y5oJDb6Cxlokw,259307,4
1016,0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,audio_features,2Fw5S2gaOSZzdN5dFoC2dj,spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,https://api.spotify.com/v1/tracks/2Fw5S2gaOSZzdN5dFoC2dj,https://api.spotify.com/v1/audio-analysis/2Fw5S2gaOSZzdN5dFoC2dj,215509,4
1017,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,audio_features,2vXKRlJBXyOcvZYTdNeckS,spotify:track:2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/tracks/2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/audio-analysis/2vXKRlJBXyOcvZYTdNeckS,202093,4
1018,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48E-05,0.258,0.212,118.029,audio_features,0WSEq9Ko4kFPt8yo3ICd6T,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,https://api.spotify.com/v1/tracks/0WSEq9Ko4kFPt8yo3ICd6T,https://api.spotify.com/v1/audio-analysis/0WSEq9Ko4kFPt8yo3ICd6T,226653,4
